version,trip_id,actual_events,predicted_events,tp_events,fp_events,fn_events,tp_events_tol1,fp_events_tol1,fn_events_tol1,alert_rows,actual_change_rows
v3_experimental,1867391775235817,6,4,0,4,6,0,4,6,5,6
v3_experimental,1052571775085688,6,4,0,4,6,1,3,5,7,6
v3_experimental,1582201775041620,6,4,0,4,6,0,4,6,7,6
v3_experimental,717041775224857,6,4,0,4,6,0,4,6,7,6
v3_experimental,1808801775184559,9,7,3,4,6,3,4,6,8,9
v3_experimental,1804581775149073,7,5,1,4,6,2,3,5,7,7
v3_experimental,1236121775084375,8,6,2,4,6,2,4,6,9,8
v3_experimental,1790511776952209,8,6,2,4,6,2,4,6,7,8
v3_experimental,1866471776284137,6,4,0,4,6,0,4,6,10,6
v3_experimental,1808471775015102,8,6,2,4,6,2,4,6,10,8
v3_experimental,1829581775081090,7,5,1,4,6,1,4,6,7,7
v3_experimental,1808751776780443,7,5,1,4,6,1,4,6,6,7
v3_experimental,1752451775143264,6,4,0,4,6,0,4,6,6,6
v3_experimental,1264291775172775,8,6,2,4,6,3,3,5,9,8
v3_experimental,1866861775076981,6,3,0,3,6,1,2,5,3,6
v3_experimental,1866611775027769,6,3,0,3,6,1,2,5,7,6
v3_experimental,1821221775166354,6,3,0,3,6,0,3,6,5,6
v3_experimental,1618671775021611,6,3,0,3,6,0,3,6,4,6
v3_experimental,1270471775074005,8,5,2,3,6,2,3,6,9,8
v3_experimental,1829681775005592,6,2,0,2,6,0,2,6,2,6
v3_experimental,1867501775095743,6,2,0,2,6,0,2,6,3,6
v3_experimental,1829661776460120,8,4,2,2,6,2,2,6,6,8
v3_experimental,1808601776572355,6,2,0,2,6,0,2,6,2,6
v3_experimental,1848401775127722,6,1,0,1,6,0,1,6,1,6
v3_experimental,1821041775005781,6,1,0,1,6,0,1,6,1,6
v3_experimental,1867171775176184,6,1,0,1,6,1,0,5,1,6
v3_experimental,1264281775006966,6,1,0,1,6,0,1,6,1,6
v3_experimental,1867051775128760,6,1,0,1,6,0,1,6,1,6
v3_experimental,1790511776560356,7,2,1,1,6,1,1,6,3,7
v3_experimental,1833821775157343,7,2,1,1,6,1,1,6,3,7
v3_experimental,716131775294644,6,1,0,1,6,0,1,6,1,6
v3_experimental,1661621776335075,6,1,0,1,6,0,1,6,1,6
v3_experimental,716511776879567,10,5,4,1,6,4,1,6,6,10
v3_experimental,1236121775769714,6,1,0,1,6,0,1,6,1,6
v3_experimental,1820971775110886,6,0,0,0,6,0,0,6,0,6
v3_experimental,1661621775158213,6,0,0,0,6,0,0,6,0,6
v3_experimental,1867511775162824,6,0,0,0,6,0,0,6,0,6
v3_experimental,1829621775037227,6,10,1,9,5,2,8,4,11,6
v3_experimental,716681776618383,7,10,2,8,5,2,8,5,13,7
v3_experimental,1661531776393114,5,7,0,7,5,0,7,5,8,5
v3_experimental,716511775531224,6,7,1,6,5,2,5,4,13,6
v3_experimental,1808801775053266,6,6,1,5,5,1,5,5,6,6
v3_experimental,1264281775309154,7,7,2,5,5,4,3,3,10,7
v3_experimental,1848421775142501,6,6,1,5,5,1,5,5,9,6
v3_experimental,716741775357021,7,7,2,5,5,3,4,4,14,7
v3_experimental,1821101775133165,6,5,1,4,5,1,4,5,8,6
v3_experimental,1808481775232413,7,6,2,4,5,2,4,5,7,7
v3_experimental,1821171775078308,6,5,1,4,5,1,4,5,6,6
v3_experimental,1592761776616929,5,4,0,4,5,0,4,5,6,5
v3_experimental,712571775055448,6,4,1,3,5,1,3,5,4,6
v3_experimental,1214401775064153,6,4,1,3,5,2,2,4,4,6
v3_experimental,1866661775141683,5,2,0,2,5,1,1,4,2,5
v3_experimental,1821211775164687,6,3,1,2,5,2,1,4,3,6
v3_experimental,1849501775222144,6,3,1,2,5,1,2,5,4,6
v3_experimental,1791681776289076,6,3,1,2,5,2,1,4,4,6
v3_experimental,1791321775188320,10,7,5,2,5,5,2,5,14,10
v3_experimental,1582231775543731,6,2,1,1,5,1,1,5,4,6
v3_experimental,716651775081460,7,3,2,1,5,2,1,5,5,7
v3_experimental,1808741775103101,6,2,1,1,5,1,1,5,3,6
v3_experimental,1852761776663773,6,2,1,1,5,1,1,5,2,6
v3_experimental,1250361775098312,6,1,1,0,5,1,0,5,1,6
v3_experimental,1790471775119776,4,11,0,11,4,0,11,4,14,4
v3_experimental,1790351775273792,4,9,0,9,4,0,9,4,12,4
v3_experimental,716681776542382,6,10,2,8,4,3,7,3,15,6
v3_experimental,1264401776301422,4,6,0,6,4,2,4,2,7,4
v3_experimental,1847001775092025,4,6,0,6,4,0,6,4,7,4
v3_experimental,715731776550555,4,6,0,6,4,0,6,4,8,4
v3_experimental,1888031775154007,4,5,0,5,4,0,5,4,9,4
v3_experimental,1648901775057795,4,5,0,5,4,0,5,4,5,4
v3_experimental,1820981775155332,4,5,0,5,4,1,4,3,8,4
v3_experimental,1791841776526877,4,5,0,5,4,0,5,4,6,4
v3_experimental,1236121775830984,4,4,0,4,4,0,4,4,5,4
v3_experimental,1866861775119791,4,4,0,4,4,0,4,4,7,4
v3_experimental,1648871775322408,6,6,2,4,4,3,3,3,7,6
v3_experimental,716761775049801,4,4,0,4,4,0,4,4,4,4
v3_experimental,1480091775247591,6,6,2,4,4,2,4,4,12,6
v3_experimental,1213811775057001,5,5,1,4,4,1,4,4,5,5
v3_experimental,1867461776293403,4,4,0,4,4,0,4,4,6,4
v3_experimental,716491776325176,4,4,0,4,4,0,4,4,5,4
v3_experimental,1867151776307537,4,4,0,4,4,0,4,4,8,4
v3_experimental,1820971775064128,4,3,0,3,4,0,3,4,4,4
v3_experimental,1719051775155221,5,4,1,3,4,1,3,4,5,5
v3_experimental,1526701775023627,4,3,0,3,4,0,3,4,3,4
v3_experimental,1648911775267563,4,3,0,3,4,0,3,4,6,4
v3_experimental,1867421775047983,4,3,0,3,4,0,3,4,3,4
v3_experimental,1792391775109198,4,3,0,3,4,0,3,4,3,4
v3_experimental,1866851775062800,5,4,1,3,4,1,3,4,4,5
v3_experimental,1821171775184522,4,3,0,3,4,0,3,4,3,4
v3_experimental,1592551776300447,4,3,0,3,4,0,3,4,3,4
v3_experimental,1821221776505192,4,3,0,3,4,0,3,4,3,4
v3_experimental,1866791776958655,4,3,0,3,4,0,3,4,3,4
v3_experimental,1661491776324361,4,2,0,2,4,0,2,4,4,4
v3_experimental,1866411775610332,4,2,0,2,4,0,2,4,3,4
v3_experimental,716821775035356,5,3,1,2,4,1,2,4,7,5
v3_experimental,1790381775157640,6,4,2,2,4,3,1,3,4,6
v3_experimental,1829681775109517,4,2,0,2,4,0,2,4,4,4
v3_experimental,1648861776897837,4,2,0,2,4,0,2,4,3,4
v3_experimental,1592551776402564,4,1,0,1,4,0,1,4,1,4
v3_experimental,966681775068431,5,2,1,1,4,1,1,4,3,5
v3_experimental,1790391775681989,4,1,0,1,4,0,1,4,2,4
v3_experimental,1790541776373031,4,1,0,1,4,0,1,4,1,4
v3_experimental,1867151775274275,4,1,0,1,4,0,1,4,1,4
v3_experimental,1719771775121374,6,3,2,1,4,2,1,4,7,6
v3_experimental,1804591775154678,4,1,0,1,4,0,1,4,1,4
v3_experimental,1866471776303123,4,1,0,1,4,0,1,4,1,4
v3_experimental,1808931776355927,4,1,0,1,4,0,1,4,1,4
v3_experimental,1509271775124548,5,1,1,0,4,1,0,4,1,5
v3_experimental,1264291775143352,4,0,0,0,4,0,0,4,0,4
v3_experimental,1808601775210259,4,0,0,0,4,0,0,4,0,4
v3_experimental,1213891775060917,4,0,0,0,4,0,0,4,0,4
v3_experimental,1214301775622904,5,10,2,8,3,2,8,3,15,5
v3_experimental,1480091776346277,4,8,1,7,3,1,7,3,12,4
v3_experimental,1648911775324423,5,8,2,6,3,3,5,2,10,5
v3_experimental,1790471776380016,4,7,1,6,3,1,6,3,9,4
v3_experimental,1593491775057473,4,6,1,5,3,1,5,3,8,4
v3_experimental,1592551775068703,4,6,1,5,3,2,4,2,8,4
v3_experimental,1829581775054821,4,6,1,5,3,1,5,3,8,4
v3_experimental,1593491776481385,4,6,1,5,3,1,5,3,8,4
v3_experimental,1661621775174220,4,5,1,4,3,1,4,3,9,4
v3_experimental,1052571775111218,4,5,1,4,3,1,4,3,6,4
v3_experimental,1867201775180470,4,5,1,4,3,1,4,3,10,4
v3_experimental,1661491775292478,4,5,1,4,3,1,4,3,7,4
v3_experimental,1480061776559750,4,5,1,4,3,1,4,3,5,4
v3_experimental,716971775198881,4,5,1,4,3,1,4,3,6,4
v3_experimental,1480061775299920,3,4,0,4,3,0,4,3,7,3
v3_experimental,716761775114906,3,3,0,3,3,1,2,2,3,3
v3_experimental,1066141775007639,5,5,2,3,3,3,2,2,7,5
v3_experimental,1808601776370452,4,4,1,3,3,1,3,3,4,4
v3_experimental,1066141775063347,4,4,1,3,3,1,3,3,4,4
v3_experimental,1480121775491525,5,5,2,3,3,2,3,3,8,5
v3_experimental,1263951775342723,6,6,3,3,3,3,3,3,13,6
v3_experimental,716821775101184,4,4,1,3,3,1,3,3,6,4
v3_experimental,1791681775136380,5,5,2,3,3,2,3,3,6,5
v3_experimental,1649021776287989,5,5,2,3,3,2,3,3,8,5
v3_experimental,1236131775556075,4,3,1,2,3,2,1,2,4,4
v3_experimental,1821231775067465,4,3,1,2,3,2,1,2,5,4
v3_experimental,717081775342196,4,3,1,2,3,1,2,3,3,4
v3_experimental,717131775297221,5,4,2,2,3,2,2,3,5,5
v3_experimental,1847001776293430,4,3,1,2,3,1,2,3,5,4
v3_experimental,1809001775245550,4,2,1,1,3,1,1,3,2,4
v3_experimental,1486491775252958,4,2,1,1,3,1,1,3,4,4
v3_experimental,716651775067080,4,2,1,1,3,1,1,3,2,4
v3_experimental,1866491775117837,4,2,1,1,3,1,1,3,3,4
v3_experimental,1985391775231519,4,1,1,0,3,1,0,3,2,4
v3_experimental,1509331775567630,4,1,1,0,3,1,0,3,2,4
v3_experimental,1790541776387408,4,1,1,0,3,1,0,3,3,4
v3_experimental,1245811776333528,3,37,1,36,2,1,36,2,47,3
v3_experimental,1808471775593206,4,13,2,11,2,2,11,2,22,4
v3_experimental,717111775366551,5,13,3,10,2,3,10,2,16,5
v3_experimental,1866471775146080,2,8,0,8,2,0,8,2,14,2
v3_experimental,1866501775173371,3,9,1,8,2,2,7,1,14,3
v3_experimental,711331775099796,2,7,0,7,2,0,7,2,10,2
v3_experimental,1866921776780435,4,9,2,7,2,2,7,2,17,4
v3_experimental,716741775125491,4,9,2,7,2,2,7,2,17,4
v3_experimental,1792431775157755,2,6,0,6,2,0,6,2,10,2
v3_experimental,1866531775123683,3,7,1,6,2,1,6,2,12,3
v3_experimental,1486491776514520,4,8,2,6,2,2,6,2,13,4
v3_experimental,1790651775239550,2,6,0,6,2,0,6,2,8,2
v3_experimental,1256191775060406,2,5,0,5,2,0,5,2,6,2
v3_experimental,1866411775417464,2,5,0,5,2,0,5,2,9,2
v3_experimental,717021775128218,3,6,1,5,2,1,5,2,7,3
v3_experimental,1808551775226912,2,5,0,5,2,0,5,2,5,2
v3_experimental,1479961775164998,3,6,1,5,2,1,5,2,7,3
v3_experimental,1791371775170334,2,5,0,5,2,0,5,2,8,2
v3_experimental,1214401775047277,2,5,0,5,2,0,5,2,7,2
v3_experimental,1852761776692357,2,5,0,5,2,1,4,1,6,2
v3_experimental,716291775508813,3,6,1,5,2,1,5,2,8,3
v3_experimental,1264291776430246,3,6,1,5,2,1,5,2,6,3
v3_experimental,1867531776567943,2,5,0,5,2,0,5,2,6,2
v3_experimental,1866881776291215,3,6,1,5,2,1,5,2,6,3
v3_experimental,1849491776290478,2,5,0,5,2,0,5,2,8,2
v3_experimental,1098641775019397,2,4,0,4,2,0,4,2,5,2
v3_experimental,1509291775178980,2,4,0,4,2,0,4,2,17,2
v3_experimental,1628241775071412,2,4,0,4,2,0,4,2,6,2
v3_experimental,1264091775113066,2,4,0,4,2,0,4,2,5,2
v3_experimental,1509291775221741,2,4,0,4,2,0,4,2,8,2
v3_experimental,1866631775164148,2,4,0,4,2,0,4,2,4,2
v3_experimental,1791341776525490,2,4,0,4,2,0,4,2,5,2
v3_experimental,1866741775041537,2,4,0,4,2,0,4,2,5,2
v3_experimental,717151776566389,2,4,0,4,2,0,4,2,5,2
v3_experimental,1702061776403722,4,6,2,4,2,2,4,2,8,4
v3_experimental,1867511776385060,2,4,0,4,2,0,4,2,5,2
v3_experimental,712661775366997,2,3,0,3,2,0,3,2,3,2
v3_experimental,1866651776307639,3,4,1,3,2,1,3,2,6,3
v3_experimental,1716901775045769,5,6,3,3,2,3,3,2,7,5
v3_experimental,1823901775072439,2,3,0,3,2,0,3,2,3,2
v3_experimental,716681775305122,3,4,1,3,2,1,3,2,5,3
v3_experimental,716721775048243,4,5,2,3,2,2,3,2,7,4
v3_experimental,1648871775293761,4,5,2,3,2,2,3,2,6,4
v3_experimental,1661531775111994,3,4,1,3,2,2,2,1,5,3
v3_experimental,1804581775066483,3,4,1,3,2,1,3,2,6,3
v3_experimental,1821221776430126,2,3,0,3,2,1,2,1,3,2
v3_experimental,1648901775087993,2,3,0,3,2,0,3,2,5,2
v3_experimental,1790511776574680,2,3,0,3,2,0,3,2,3,2
v3_experimental,1820971776472290,2,3,0,3,2,0,3,2,3,2
v3_experimental,1702061775117724,2,3,0,3,2,0,3,2,7,2
v3_experimental,1790441776590726,2,3,0,3,2,0,3,2,3,2
v3_experimental,1848401776387287,2,3,0,3,2,0,3,2,4,2
v3_experimental,1569091775355421,2,2,0,2,2,0,2,2,2,2
v3_experimental,1808771775072109,2,2,0,2,2,1,1,1,2,2
v3_experimental,1618671775002688,2,2,0,2,2,1,1,1,2,2
v3_experimental,1793121776374158,2,2,0,2,2,0,2,2,3,2
v3_experimental,711781776748462,2,2,0,2,2,0,2,2,2,2
v3_experimental,1829671776951039,2,2,0,2,2,0,2,2,2,2
v3_experimental,716561775756801,3,3,1,2,2,1,2,2,4,3
v3_experimental,1808481775192942,2,2,0,2,2,0,2,2,5,2
v3_experimental,1852761776296553,2,2,0,2,2,0,2,2,3,2
v3_experimental,1625481776460195,2,2,0,2,2,0,2,2,4,2
v3_experimental,1213801776293169,5,5,3,2,2,3,2,2,12,5
v3_experimental,1821101775164848,2,1,0,1,2,0,1,2,1,2
v3_experimental,1848311775170666,2,1,0,1,2,0,1,2,1,2
v3_experimental,1791321775602315,2,1,0,1,2,0,1,2,2,2
v3_experimental,1808801775077476,3,2,1,1,2,1,1,2,4,3
v3_experimental,1264391775071870,2,1,0,1,2,0,1,2,1,2
v3_experimental,711331775079249,3,2,1,1,2,1,1,2,3,3
v3_experimental,1821221775144788,2,1,0,1,2,0,1,2,2,2
v3_experimental,1804591775141167,2,1,0,1,2,0,1,2,1,2
v3_experimental,1649021776376575,2,1,0,1,2,1,0,1,1,2
v3_experimental,1808631775136624,3,2,1,1,2,1,1,2,2,3
v3_experimental,1098631776598420,2,1,0,1,2,0,1,2,2,2
v3_experimental,1213961776546764,2,1,0,1,2,0,1,2,1,2
v3_experimental,1808631775233569,2,0,0,0,2,0,0,2,0,2
v3_experimental,1804461775342198,2,0,0,0,2,0,0,2,0,2
v3_experimental,1867151776377491,2,0,0,0,2,0,0,2,0,2
v3_experimental,1829581775119710,2,0,0,0,2,0,0,2,0,2
v3_experimental,1628311775636837,2,0,0,0,2,0,0,2,0,2
v3_experimental,1808931775256993,2,0,0,0,2,0,0,2,0,2
v3_experimental,1866631776433951,2,0,0,0,2,0,0,2,0,2
v3_experimental,1888041776316680,3,1,1,0,2,1,0,2,1,3
v3_experimental,1791341776373644,4,2,2,0,2,2,0,2,4,4
v3_experimental,716971775050171,2,18,1,17,1,1,17,1,31,2
v3_experimental,712521775267751,2,17,1,16,1,1,16,1,23,2
v3_experimental,712571776934598,3,14,2,12,1,2,12,1,17,3
v3_experimental,1866601776657089,2,11,1,10,1,1,10,1,14,2
v3_experimental,1866501776327650,2,11,1,10,1,2,9,0,20,2
v3_experimental,1646431775167252,2,10,1,9,1,1,9,1,15,2
v3_experimental,1592551776381135,3,10,2,8,1,2,8,1,16,3
v3_experimental,1264001776343000,8,15,7,8,1,7,8,1,19,8
v3_experimental,1628241776421546,2,8,1,7,1,1,7,1,13,2
v3_experimental,1263951775102100,3,8,2,6,1,2,6,1,14,3
v3_experimental,1866531775078713,2,6,1,5,1,1,5,1,7,2
v3_experimental,1582201776753897,3,7,2,5,1,2,5,1,9,3
v3_experimental,1649011776370741,2,6,1,5,1,1,5,1,8,2
v3_experimental,1569091776501586,2,6,1,5,1,1,5,1,8,2
v3_experimental,1218891776871579,2,6,1,5,1,1,5,1,7,2
v3_experimental,711291776448772,2,6,1,5,1,1,5,1,8,2
v3_experimental,1866731775062832,2,5,1,4,1,1,4,1,5,2
v3_experimental,712671775294963,3,6,2,4,1,2,4,1,8,3
v3_experimental,1808781775175012,2,5,1,4,1,1,4,1,7,2
v3_experimental,1808751775132978,2,5,1,4,1,1,4,1,7,2
v3_experimental,1790381776521905,2,5,1,4,1,1,4,1,6,2
v3_experimental,712061776320650,2,5,1,4,1,1,4,1,6,2
v3_experimental,1649011776338399,1,4,0,4,1,0,4,1,5,1
v3_experimental,1867331776356148,2,5,1,4,1,1,4,1,6,2
v3_experimental,1791901776386014,2,5,1,4,1,1,4,1,7,2
v3_experimental,1829671775296718,2,4,1,3,1,1,3,1,4,2
v3_experimental,1821001775113652,2,4,1,3,1,1,3,1,6,2
v3_experimental,1866681775287047,3,5,2,3,1,2,3,1,9,3
v3_experimental,1849501775138844,2,4,1,3,1,1,3,1,9,2
v3_experimental,1791731775213498,2,4,1,3,1,1,3,1,4,2
v3_experimental,1866611775060331,2,4,1,3,1,2,2,0,7,2
v3_experimental,1509271776396674,1,3,0,3,1,1,2,0,5,1
v3_experimental,1264301775372311,3,5,2,3,1,2,3,1,7,3
v3_experimental,1263951776372708,3,5,2,3,1,2,3,1,6,3
v3_experimental,1823901775027682,2,4,1,3,1,1,3,1,5,2
v3_experimental,1804591776506965,2,4,1,3,1,1,3,1,6,2
v3_experimental,1790511775028122,2,4,1,3,1,1,3,1,7,2
v3_experimental,1833821776378198,2,4,1,3,1,1,3,1,6,2
v3_experimental,712571775098264,1,2,0,2,1,0,2,1,4,1
v3_experimental,1791341775110101,2,3,1,2,1,2,1,0,5,2
v3_experimental,1661621775029863,3,4,2,2,1,2,2,1,6,3
v3_experimental,1867051775093888,2,3,1,2,1,1,2,1,4,2
v3_experimental,1829711775062668,2,3,1,2,1,1,2,1,4,2
v3_experimental,1702061776385282,2,2,1,1,1,1,1,1,4,2
v3_experimental,1509271775067704,2,2,1,1,1,1,1,1,3,2
v3_experimental,1866991775030159,2,2,1,1,1,1,1,1,5,2
v3_experimental,716671775212935,2,2,1,1,1,1,1,1,5,2
v3_experimental,1848401775081518,2,2,1,1,1,1,1,1,2,2
v3_experimental,1866871776332352,2,1,1,0,1,1,0,1,2,2
v3_experimental,1866681775314197,1,0,0,0,1,0,0,1,0,1
v3_experimental,1847001776953102,3,2,2,0,1,2,0,1,4,3
v3_experimental,1867221776287201,2,1,1,0,1,1,0,1,1,2
v3_experimental,716941776342794,1,25,1,24,0,1,24,0,30,1
v3_experimental,716941776414861,0,23,0,23,0,0,23,0,34,0
v3_experimental,716971776440402,1,21,1,20,0,1,20,0,28,1
v3_experimental,1264291776458997,0,17,0,17,0,0,17,0,23,0
v3_experimental,1866501776418069,0,17,0,17,0,0,17,0,25,0
v3_experimental,1264291776337806,1,18,1,17,0,1,17,0,29,1
v3_experimental,966611776414817,0,17,0,17,0,0,17,0,20,0
v3_experimental,1245811776605963,0,16,0,16,0,0,16,0,23,0
v3_experimental,716971775516335,0,16,0,16,0,0,16,0,22,0
v3_experimental,1683751776365130,1,17,1,16,0,1,16,0,23,1
v3_experimental,1661491776381494,0,15,0,15,0,0,15,0,23,0
v3_experimental,717151776876232,0,15,0,15,0,0,15,0,23,0
v3_experimental,1821231775089655,1,16,1,15,0,1,15,0,20,1
v3_experimental,1719771775086463,0,14,0,14,0,0,14,0,19,0
v3_experimental,1866501775130174,0,14,0,14,0,0,14,0,19,0
v3_experimental,1867331776398653,0,14,0,14,0,0,14,0,20,0
v3_experimental,1661341776528220,1,15,1,14,0,1,14,0,21,1
v3_experimental,1867131776405754,2,16,2,14,0,2,14,0,20,2
v3_experimental,1214361775471743,0,13,0,13,0,0,13,0,18,0
v3_experimental,1866621775112847,0,13,0,13,0,0,13,0,16,0
v3_experimental,711901776439310,0,13,0,13,0,0,13,0,22,0
v3_experimental,1213801776938558,0,13,0,13,0,0,13,0,21,0
v3_experimental,1888091775110927,0,13,0,13,0,0,13,0,20,0
v3_experimental,1719811776304696,0,13,0,13,0,0,13,0,22,0
v3_experimental,1808881776387041,0,13,0,13,0,0,13,0,18,0
v3_experimental,1243861775525324,0,12,0,12,0,0,12,0,22,0
v3_experimental,711861775341324,1,13,1,12,0,1,12,0,15,1
v3_experimental,1790311776312100,0,12,0,12,0,0,12,0,14,0
v3_experimental,966611776342728,0,12,0,12,0,0,12,0,21,0
v3_experimental,716411775554524,0,11,0,11,0,0,11,0,14,0
v3_experimental,1214401775103670,0,11,0,11,0,0,11,0,14,0
v3_experimental,1848431776348522,0,11,0,11,0,0,11,0,13,0
v3_experimental,1833701776322922,0,11,0,11,0,0,11,0,13,0
v3_experimental,1866621776423250,0,11,0,11,0,0,11,0,17,0
v3_experimental,1821041776377495,0,11,0,11,0,0,11,0,14,0
v3_experimental,1719771775275875,0,11,0,11,0,0,11,0,18,0
v3_experimental,716681776713758,0,11,0,11,0,0,11,0,25,0
v3_experimental,1821091776444340,0,11,0,11,0,0,11,0,16,0
v3_experimental,1661531775082934,0,10,0,10,0,0,10,0,21,0
v3_experimental,717081775602306,0,10,0,10,0,0,10,0,13,0
v3_experimental,1808471775211968,1,11,1,10,0,1,10,0,14,1
v3_experimental,1791371775185268,0,10,0,10,0,0,10,0,15,0
v3_experimental,1866661776451777,0,10,0,10,0,0,10,0,13,0
v3_experimental,1867201776331790,0,10,0,10,0,0,10,0,12,0
v3_experimental,716321776910884,0,10,0,10,0,0,10,0,10,0
v3_experimental,716671775460854,1,11,1,10,0,1,10,0,12,1
v3_experimental,712661776304058,0,10,0,10,0,0,10,0,13,0
v3_experimental,1821231776553871,0,10,0,10,0,0,10,0,10,0
v3_experimental,1480121776350966,0,10,0,10,0,0,10,0,14,0
v3_experimental,1867461776393529,0,10,0,10,0,0,10,0,12,0
v3_experimental,1719811776284034,0,9,0,9,0,0,9,0,9,0
v3_experimental,1790381775115128,0,9,0,9,0,0,9,0,11,0
v3_experimental,1808721775015051,0,9,0,9,0,0,9,0,11,0
v3_experimental,716561776347592,1,10,1,9,0,1,9,0,12,1
v3_experimental,1867461775421243,0,9,0,9,0,0,9,0,13,0
v3_experimental,1821231776528354,0,9,0,9,0,0,9,0,11,0
v3_experimental,1264301776337759,1,10,1,9,0,1,9,0,12,1
v3_experimental,1821091776497865,0,9,0,9,0,0,9,0,12,0
v3_experimental,1532971776467859,0,9,0,9,0,0,9,0,11,0
v3_experimental,1866661776389930,0,9,0,9,0,0,9,0,16,0
v3_experimental,1243861776478564,0,9,0,9,0,0,9,0,12,0
v3_experimental,1582201776637547,0,9,0,9,0,0,9,0,20,0
v3_experimental,711291776361979,0,9,0,9,0,0,9,0,14,0
v3_experimental,1848431775327468,0,8,0,8,0,0,8,0,8,0
v3_experimental,716131776357095,0,8,0,8,0,0,8,0,12,0
v3_experimental,1790311775142120,0,8,0,8,0,0,8,0,12,0
v3_experimental,1808711775511143,0,8,0,8,0,0,8,0,9,0
v3_experimental,1683751776405814,0,8,0,8,0,0,8,0,8,0
v3_experimental,1790421775579730,0,8,0,8,0,0,8,0,14,0
v3_experimental,1098641776957565,0,8,0,8,0,0,8,0,11,0
v3_experimental,1866411775379866,1,9,1,8,0,1,8,0,16,1
v3_experimental,1526701776453282,0,8,0,8,0,0,8,0,13,0
v3_experimental,1790381776709438,0,8,0,8,0,0,8,0,15,0
v3_experimental,1532971776423860,0,8,0,8,0,0,8,0,12,0
v3_experimental,1867131775106125,0,8,0,8,0,0,8,0,11,0
v3_experimental,716671776351315,1,9,1,8,0,1,8,0,13,1
v3_experimental,1849491776380846,0,8,0,8,0,0,8,0,15,0
v3_experimental,1214161776369051,0,8,0,8,0,0,8,0,11,0
v3_experimental,716321776575527,0,8,0,8,0,0,8,0,11,0
v3_experimental,1792431775082426,0,7,0,7,0,0,7,0,13,0
v3_experimental,1790471775076901,0,7,0,7,0,0,7,0,7,0
v3_experimental,1849491776348347,0,7,0,7,0,0,7,0,8,0
v3_experimental,1661531776355784,0,7,0,7,0,0,7,0,8,0
v3_experimental,1214401776447928,0,7,0,7,0,0,7,0,9,0
v3_experimental,1808771775153637,0,7,0,7,0,0,7,0,10,0
v3_experimental,1888091775071940,0,7,0,7,0,0,7,0,11,0
v3_experimental,1526701776379291,0,7,0,7,0,0,7,0,10,0
v3_experimental,1790391776108220,0,7,0,7,0,0,7,0,9,0
v3_experimental,1256191776519659,0,7,0,7,0,0,7,0,11,0
v3_experimental,711861776322018,0,7,0,7,0,0,7,0,11,0
v3_experimental,1509291776357797,0,7,0,7,0,0,7,0,11,0
v3_experimental,1791781776352230,0,7,0,7,0,0,7,0,8,0
v3_experimental,1790421776588697,0,7,0,7,0,0,7,0,10,0
v3_experimental,1866601775188642,0,7,0,7,0,0,7,0,8,0
v3_experimental,1532971776924084,0,7,0,7,0,0,7,0,8,0
v3_experimental,1866971775086585,0,7,0,7,0,0,7,0,9,0
v3_experimental,1849501776351238,4,11,4,7,0,4,7,0,13,4
v3_experimental,1243861775149241,0,7,0,7,0,0,7,0,8,0
v3_experimental,1791841776567067,0,7,0,7,0,0,7,0,13,0
v3_experimental,1866921776353433,0,7,0,7,0,0,7,0,13,0
v3_experimental,1790511776522106,0,7,0,7,0,0,7,0,9,0
v3_experimental,1866601775146920,0,7,0,7,0,0,7,0,8,0
v3_experimental,716411776290555,0,7,0,7,0,0,7,0,9,0
v3_experimental,1823901776450046,1,8,1,7,0,1,7,0,11,1
v3_experimental,1866991776298802,0,7,0,7,0,0,7,0,9,0
v3_experimental,1627131776337887,0,7,0,7,0,0,7,0,10,0
v3_experimental,1098631776522531,0,7,0,7,0,0,7,0,8,0
v3_experimental,1790471776944088,0,7,0,7,0,0,7,0,8,0
v3_experimental,1792431775057003,0,6,0,6,0,0,6,0,6,0
v3_experimental,966681775121086,0,6,0,6,0,0,6,0,7,0
v3_experimental,1990551775415756,0,6,0,6,0,0,6,0,10,0
v3_experimental,1808741776842429,0,6,0,6,0,0,6,0,11,0
v3_experimental,1808551775259761,0,6,0,6,0,0,6,0,9,0
v3_experimental,1509271776947490,0,6,0,6,0,0,6,0,9,0
v3_experimental,1829671776908726,0,6,0,6,0,0,6,0,10,0
v3_experimental,716151775604826,0,6,0,6,0,0,6,0,10,0
v3_experimental,1593491776417636,0,6,0,6,0,0,6,0,8,0
v3_experimental,1648871776655388,0,6,0,6,0,0,6,0,11,0
v3_experimental,1649011775110572,0,6,0,6,0,0,6,0,6,0
v3_experimental,1628311776961752,0,6,0,6,0,0,6,0,15,0
v3_experimental,1790381775012063,0,6,0,6,0,0,6,0,12,0
v3_experimental,1211501775059709,0,6,0,6,0,0,6,0,7,0
v3_experimental,717041775076946,0,6,0,6,0,0,6,0,7,0
v3_experimental,1213861776375810,0,6,0,6,0,0,6,0,8,0
v3_experimental,713741775109941,0,6,0,6,0,0,6,0,10,0
v3_experimental,1716901776352048,0,6,0,6,0,0,6,0,8,0
v3_experimental,1866541775532693,0,6,0,6,0,0,6,0,8,0
v3_experimental,1847001776359257,0,6,0,6,0,0,6,0,8,0
v3_experimental,1808741776869687,0,6,0,6,0,0,6,0,9,0
